Periods,Solar PV,Wind
619,13.714575858306723,63030.84743122068
620,0.0,62090.58688332368
621,0.0,63030.84743122068
622,0.0,59145.00600875307
623,0.0,56988.44511908106
624,0.0,51751.082958449
625,0.0,45051.72990795666
626,0.0,40626.46696234967
627,0.0,30286.658287229413
628,0.0,23739.053107249252
629,0.0,17459.147796524325
630,0.0,12365.666582567917
631,0.0,8411.716412875021
632,32.34579735904082,7859.636825118987
633,113.66718598248887,12365.666582567917
634,232.9986051821353,16660.303554286198
635,306.4410790776656,16660.303554286198
636,335.9428108733168,18356.277126627883
637,372.106696870163,22841.923777145686
638,365.44165228755776,23739.053107249252
639,321.4417032293827,30286.658287229413
640,201.9861162554488,37184.59578243314
641,54.006753103067005,38331.88617573865
642,40.88411963847581,38331.88617573865
643,15.476257791840435,42921.04774896071
644,0.0,45051.72990795666
645,0.0,48493.6010878732
646,0.0,48493.6010878732
647,0.0,47346.31069456769
648,0.0,41773.75735565518
649,0.0,37184.59578243314
650,0.0,33288.591045652865
651,0.0,31287.302540037235
652,0.0,30286.658287229413
653,0.0,27284.72552880596
654,0.0,22841.923777145686
655,0.0,18356.277126627883
656,6.662166768623044,15298.58939252187
657,74.19185182499035,20150.53578683501
658,159.15593451640564,19253.406456731438
659,305.88781333631107,19253.406456731438
