Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
6812,385000,450851.52835490985,520925.5091476058,594491.7290056613,670254.7424605228,746350.9611947956,820592.4783439912,890838.759767179,955336.9852361798,1012924.667462226,1063071.028572491,1105795.486965109,1141523.8848250771,1170934.7581316936,1194827.352774338,1214023.82644818,1229305.5169959054,1241377.1653335106,1250851.4015374675,1258246.5040432017
6813,306000,358339.1368223439,414034.3007770581,472505.1144824217,532721.9511504415,593203.6211054738,652211.1646058735,708043.2739967708,759306.7986552494,805077.7876453018,844934.3759563173,878891.9974320086,907289.1136531782,930665.0285410344,949654.9868803828,964912.4438782936,977058.4109110312,986653.0197196214,994183.191871338,1000060.857759012
6814,325000,380588.95250739146,439742.3129168101,501843.6673424414,565799.4579212206,630036.5256839183,692707.9362644082,752006.7452580082,806453.2992253465,855066.2777278533,897397.6215222324,933463.7227627544,963624.0586185716,988451.4192020792,1008620.4926017136,1024825.3080406716,1037725.4364251147,1047915.7889178984,1055913.520778382,1062156.1397767286
6815,249000,291589.68976720143,336910.2643578022,384489.4559023628,433489.43083810434,482704.9073701405,530720.8496302697,576152.8602130587,617867.2969449578,655112.3173976475,687544.6392585719,715176.8214397718,738284.278756998,757305.8565579006,772758.4697163899,785173.8513911606,795057.3343687804,802864.71212479,808992.2051502065,813775.0117058628
6816,227000,265826.745289778,307143.09240651043,350518.4999591821,395189.15984036017,440056.2810161522,483829.8508677558,525247.7882263627,563276.612074319,597230.9078283776,626797.7233401438,651988.5078989083,673054.3424812793,690395.2989503753,704482.6209864278,715801.0613084075,724811.3048261572,731928.8741057322,737514.9822052083,741875.2114748227
6817,198000,231866.5002968108,267904.54756162583,305738.60348862584,344702.4389796974,383837.6371858948,422018.988862624,458145.64788026345,491316.1638357496,520932.6861234306,546722.2432658523,568694.8218677703,587069.4264814683,602195.0184677282,614482.6385696594,624355.1107447783,632214.2658836085,638422.5421715197,643295.0065049834,647098.2020793607
6818,183000,214300.8563349312,247608.7485039269,282576.58807282086,318588.6178448719,354759.0283081755,390047.8533427283,423437.6442529708,454095.2423330413,481468.0886898374,505303.89150328777,525611.8808171817,542594.4699298419,556574.1837353245,567930.9235265035,577055.4811429012,584319.2457409109,590057.1980676167,594560.5363152119,598075.6110127425
6819,173000,202590.42702701144,234078.2157987943,267135.2444622842,301179.40375498816,335373.28905636264,368733.7629961311,400298.975168109,429281.2946645691,455158.35706744186,477691.6569949114,496889.9201167892,512944.4988954243,526160.2939137222,536896.4468310662,545522.3947416497,552389.2323124458,557813.6353316813,562070.889522031,565393.8836349971
6820,169000,197906.2553038436,228666.0027167413,260958.70701806952,294215.71811903466,327618.99335563753,360208.12685749226,391043.5075341643,419355.7155971802,444634.46441848367,466646.76319156087,485401.1358366322,501084.5104816573,513994.7379850811,524482.6561528912,532909.1601811491,539617.2269410597,544916.2102373072,549075.0308047585,552321.1926838988
6821,179000,209616.68461176328,242196.53542187388,276400.0506286062,311624.9322089184,347004.7326074504,381522.2172040894,414182.17661902605,444169.6632656524,470944.1960408792,494258.9976999372,514123.0965370247,530734.4815160749,544408.6278066835,555517.1328483286,564442.2465824006,571547.2403695248,577159.7729732426,581564.6775979396,585002.9200616443
6822,204000,238892.75788156263,276022.8671847054,315003.4096549478,355147.96743362764,395469.0807369826,434807.4430705824,472028.84933118057,506204.53243683296,536718.5250968679,563289.5839708782,585927.9982880057,604859.4091021188,620443.3523606897,633103.3245869218,643274.9625855292,651372.2739406875,657768.6798130809,662788.7945808921,666707.238506008
6823,203000,237721.71495077063,274669.81391419214,313459.27529389417,353407.0460246393,393530.5068118013,432676.0340359226,469714.9824226944,503723.1376699857,534087.5519346283,560528.3605200405,583055.8022179665,601894.4119986771,617401.9633785294,629999.8769173782,640121.6539454041,648179.272597841,654544.3235394873,659539.829901574,663439.0657682335
6824,190000,222498.156850475,257080.12139751972,293385.52860019647,330775.06770779047,368329.04578444455,404967.7165853463,439634.7126123741,471465.0057009719,499884.9008255142,524632.4556591512,545717.2533074564,563349.4496539342,577863.9066104463,589655.0572133096,599128.6416237772,606670.2551408364,612627.6919827714,617303.2890704387,620952.8201771644
6825,151000,176827.48254958802,204311.04384750253,233164.28851910352,262879.132757244,292724.66270237433,321842.76423361734,349393.9031814131,374690.6097939303,397276.9474981718,416944.7410764833,433701.6065759258,447714.5626197056,459249.7363061967,468620.598101104,476149.6046588966,482143.2027698226,486877.7973126236,490593.6665770328,493494.08340395696
6826,160000,187366.86892671575,216488.5232821219,247061.49776858653,278547.4254381393,310171.8280290059,341025.4455455548,370218.7053577887,397023.1626955553,420955.7059583277,441795.75213402207,459551.37120627903,474399.5365506815,486622.2371456389,496551.6271269976,504529.3824200229,510880.2148554412,515897.0037749654,519834.3486908957,522907.6380439279
6827,155000,181511.6542727559,209723.2569295556,239340.8259633182,269842.8183931975,300478.9584030995,330368.4003722562,358649.3708153578,384616.1888613192,407800.84014713,427989.6348798339,445190.3908560828,459574.55103347264,471415.2922348377,481034.3887792789,488762.8392193972,494915.2081412086,499775.22240699775,503589.5252943052,506566.7743550551
6828,176000,206103.55581938737,238137.3756103341,271767.6475454452,306402.1679819533,341189.0108319065,375127.99010011024,407240.5758935675,436725.4789651108,463051.2765541605,485975.3273474243,505506.5083269069,521839.4902057496,535284.4608602028,546206.7898396973,554982.3206620252,561968.2363409853,567486.704152462,571817.7835599852,575198.4018483207
6829,157000,183853.74013433987,212429.3634705821,242429.09468542552,273324.6612111742,304356.1062534621,334631.21844157565,363277.1046323301,389578.9783950136,413062.7864716091,433512.0817815092,450934.7829961613,465504.5452403562,477498.0701991582,487241.2841183664,495069.45649964747,501301.21082690166,506223.9349541848,510087.45465294144,513103.1198306042
6830,193000,226011.2856428509,261139.28120905955,298017.9316833575,335997.8319347556,374144.7675599884,411361.9436893255,446576.3133378326,478909.1900015135,507777.8203122328,532916.1260116642,554333.841517574,572244.4409642594,586988.0735569269,598965.4002219408,608588.5675441526,616249.2591693759,622300.760803552,627050.183108393,630757.3383904881
6831,175000,204932.51288859537,236784.3223398208,270223.5131843915,304661.2465729649,339250.4369067252,372996.58106545056,404926.70898508135,434244.08419826353,460420.303391921,483214.1038965867,502634.3122568677,518874.49310230784,532243.0718780425,543103.3421701536,551829.0120219,558775.2349981387,564262.3478788685,568568.8188806672,571930.2291105462
6832,145000,169801.22496483618,196192.72422442297,223899.48235278155,252433.60430331377,281093.21915128664,309054.31002565904,335510.701730496,359802.24119284697,381491.1085247345,400377.4003714575,416468.4301556904,429924.5799990551,441001.4024132353,449999.9120838415,457229.7528181457,462985.1947127436,467531.6596710624,471099.8785011242,473885.0469773096
6833,204000,238892.75788156263,276022.8671847054,315003.4096549478,355147.96743362764,395469.0807369826,434807.4430705824,472028.84933118057,506204.53243683296,536718.5250968679,563289.5839708782,585927.9982880057,604859.4091021188,620443.3523606897,633103.3245869218,643274.9625855292,651372.2739406875,657768.6798130809,662788.7945808921,666707.238506008
6834,159000,186195.8259959238,215135.47001160865,245517.3634075329,276806.504029151,308233.2541038246,338894.03651089506,367904.8384493025,394541.767928708,418324.7327960882,439034.5286831845,456679.1751362398,471434.5394472397,483580.8481634787,493448.1794574538,501376.07377989776,507687.2135125947,512672.6475013719,516585.3840115776,519639.46530615335
6835,285000,333747.2352757125,385620.1820962796,440078.2929002948,496162.6015616857,552493.5686766668,607451.5748780195,659452.0689185611,707197.5085514578,749827.3512382713,786948.6834887268,818575.8799611846,845024.1744809013,866795.8599156693,884482.5858199644,898692.9624356658,910005.3827112546,918941.5379741573,925954.933605658,931429.2302657466
6836,372000,435627.9702546142,503335.81663093343,574417.9823119637,647622.7641436739,721149.5001674388,792884.1608934149,860758.4899568587,923078.853267166,978722.016353112,1027175.1237116014,1068456.9380545986,1102978.9224803343,1131396.7013636106,1154482.5330702693,1173030.8141265532,1187796.4995389008,1199460.5337767946,1208614.8607063326,1215760.2584521323
6837,323000,378246.86664580746,437036.2063757836,498755.3986203341,562317.6151032439,626159.3778335557,688445.1181950887,747379.0114410359,801490.5096916521,849804.3314033742,891875.1746205571,927719.3306226758,957694.064411688,982368.6412377586,1002413.5972626264,1018518.6907604212,1031339.433739422,1041467.0763707114,1049415.5914197457,1055619.7943011797
6838,298000,348970.79337600817,403209.87461295206,460152.0395939924,518794.57987853454,577695.0297040235,635159.8923285957,689532.3387288814,739455.6405204716,784030.0023473854,822844.5883496162,855914.4288716947,883569.1368256442,906333.9166837526,924827.405524033,939685.9747572928,951514.4001682592,960858.1695308732,968191.4744367932,973915.4758568156
6839,276000,323207.8488985847,373442.70266166027,426181.08365081175,480494.3088807904,535046.4033500352,588268.893566082,638627.2667421855,684864.9556498328,726148.5927781154,762097.6724311882,792726.1153308314,818339.2005499254,839423.3590762272,856551.5567940708,870313.1846745395,881268.3706256361,889922.3315118153,896714.2514917951,902015.6756257756
6840,247000,289247.6039056175,334204.15781677567,381401.1871802554,430007.5880201276,478827.7595197779,526458.0315609502,571525.1263960863,612904.5074112634,649850.3710731685,682022.1923568966,709432.4292996932,732354.2845501145,751223.07859358,766551.5743773024,778867.2341109103,788671.3316830873,796415.9995776028,802494.2757915702,807238.6662303137
6841,196000,229524.4144352268,265198.44102059933,302650.3347665185,341220.5961617207,379960.4893355322,417756.1707933046,453517.9140632911,486353.3743020552,515670.7397989515,541199.796364177,562950.4297276918,581139.4322745848,596112.2405034077,608275.743230572,618048.493464528,625828.2631979154,631973.8296243326,636797.0771463473,640561.8566038116
6842,185000,216642.94219651516,250314.85504495344,285664.85679492814,322070.4606628486,358636.1761585381,394310.6714120477,428065.3780699432,459058.0318667357,486730.0350143165,510826.338404963,531356.2729572601,548524.4641367254,562656.961699645,574137.818865591,583362.0984231515,590705.2484266039,596505.9106148038,601058.4656738482,604611.9564882916
6843,182000,213129.8134041392,246255.6952334137,281032.4537117672,316847.6964358835,352820.4543829942,387916.44430806855,421123.7773444846,451613.8475661941,478837.1155275978,502542.6680524501,522739.6847471424,539629.4728264002,553532.7947531643,564827.4758569597,573902.172502776,581126.2443980643,586832.8417940232,591311.5716358939,594807.438274968
6844,194000,227182.32857364288,262492.3344795728,299562.0660444112,337738.753343744,376083.34148516966,413493.3527239852,448890.1802463188,481390.5847683607,510408.7934744724,535677.3494625018,557206.0375876133,575209.4380677013,590029.4625390872,602068.8478914845,611741.8761842778,619442.2605122224,625525.1170771456,630299.147787711,634025.5111282626
6845,206000,241234.84374314657,278728.97372573195,318091.6783770552,358629.8102516044,399346.2285873451,439070.26113990176,476656.5831481529,511167.32197052735,541980.471421347,568812.0308725535,591672.3904280843,610789.4033090024,626526.1303250102,639310.2199260093,649581.5798657795,657758.2766263805,664217.3923602679,669286.7239395282,673243.5839815572
6846,187000,218985.02805809907,253020.96158598,288753.1255170355,325552.3034808253,362513.3240089007,398573.4894813672,432693.1118869155,464020.82140043017,491991.9813387956,516348.7853066384,537100.6650973386,554454.4583436089,568739.7396639655,580344.7142046784,589668.7157034017,597091.2511122968,602954.6231619908,607556.3950324843,611148.3019638407
6847,178000,208445.6416809713,240843.4821513606,274855.91626755253,309884.01079993,345066.1586822691,379390.8081694297,411868.3097105399,441688.2684988053,468313.2228786397,491497.7742490996,511250.9004669854,527769.4844126331,541367.2388245233,552413.6851787848,561288.9379422754,568354.2390266783,573935.4166996491,578315.7129186215,581734.7473238697
6848,172000,201419.38409621947,232725.16252828104,265591.1101012305,299438.4823459998,333434.7151311813,366602.3539614714,397985.1082596228,426799.8998977219,452527.3839052023,474930.4335440738,494017.72404674994,509979.50179198256,523118.90493156185,533792.9991615224,542369.0861015246,549196.2309695992,554589.2790580878,558821.9248427129,562125.7108972225
6849,163000,190879.9977190917,220547.68309366168,251693.90085174752,283770.18966510444,315987.5498045498,347419.67264953395,377160.3060832472,404467.3469960969,428848.6254450464,450079.422486535,468167.9594163968,483294.52786100673,495746.40409211966,505861.9701356288,513989.3083403983,520459.2188839807,525570.072595746,529581.24272885,532712.1562572515
6850,153000,179169.56841117196,207017.15038852903,236252.5572412109,266360.9755752208,296601.8105527369,326105.5823029368,354021.6369983854,379653.3993276247,402538.8938226509,422467.18797815865,439445.9987160043,453644.5568265891,465332.5142705172,474827.4934401914,482456.22193914687,488529.2054555157,493326.5098598107,497091.595935669,500030.4288795061
6851,174000,203761.4699578034,235431.2690693076,268679.37882333784,302920.3251639765,337311.86298154393,370865.1720307908,402612.8420765952,431762.68943141634,457789.3302296815,480452.880445749,499762.11618682847,515909.4959988661,529201.6828958823,539999.8945006098,548675.703381775,555582.2336552923,561037.9916052748,565319.8542013491,568662.0563727716
6852,181000,211958.7704733472,244902.6419629004,279488.3193507135,315106.7750268951,350881.880457813,385785.03527340887,418809.9104359984,449132.4527993469,476206.1423653583,499781.4446016125,519867.48867710313,536664.4757229583,550491.405771004,561724.028187416,570748.8638626509,577933.2430552178,583608.4855204297,588062.6069565758,591539.2655371934
6853,182000,213129.8134041392,246255.6952334137,281032.4537117672,316847.6964358835,352820.4543829942,387916.44430806855,421123.7773444846,451613.8475661941,478837.1155275978,502542.6680524501,522739.6847471424,539629.4728264002,553532.7947531643,564827.4758569597,573902.172502776,581126.2443980643,586832.8417940232,591311.5716358939,594807.438274968
6854,258000,302129.0761443292,349087.74379242153,398386.6651518458,449157.7235189997,500152.07269677205,549903.5309422071,596977.6623894342,640199.8498465829,678791.0758578035,712395.6503161106,741026.586070125,764969.2526879738,784678.3573973428,800689.4987422836,813553.6291522869,823794.3464543989,831883.9185871318,838232.8872640693,843188.5663458337
6855,182000,213129.8134041392,246255.6952334137,281032.4537117672,316847.6964358835,352820.4543829942,387916.44430806855,421123.7773444846,451613.8475661941,478837.1155275978,502542.6680524501,522739.6847471424,539629.4728264002,553532.7947531643,564827.4758569597,573902.172502776,581126.2443980643,586832.8417940232,591311.5716358939,594807.438274968
6856,166000,194393.1265114676,224606.84290520145,256326.3039349085,288992.9538920696,321803.27158009366,353813.8997535131,384101.90680870577,411911.53129663854,436741.54493176506,458363.0928390479,476784.5476265145,492189.519171332,504870.5710386004,515172.31314426,523449.23426077375,530038.2229125202,535243.1414165266,539328.1367668043,542516.6744705752
6857,166000,194393.1265114676,224606.84290520145,256326.3039349085,288992.9538920696,321803.27158009366,353813.8997535131,384101.90680870577,411911.53129663854,436741.54493176506,458363.0928390479,476784.5476265145,492189.519171332,504870.5710386004,515172.31314426,523449.23426077375,530038.2229125202,535243.1414165266,539328.1367668043,542516.6744705752
6858,191000,223669.19978126697,258433.17466803305,294929.6629612502,332515.98911677883,370267.6197096258,407099.125620006,441948.5795208602,473946.4004678191,502515.87398775376,527393.6791099889,548589.4493774956,566314.446757376,580905.2955926065,592758.5048828534,602281.9502639023,609863.2564836829,615852.048256365,620552.2537497567,624220.992914939
6859,296000,346628.70751442417,400503.7680719255,457063.77087188506,515312.73706055776,573817.8818536609,630897.0742592764,684904.604911909,734492.8509867772,778768.0560229063,817322.1414479408,850170.0367316162,877639.1426187607,900251.138719432,918620.5101849457,933379.3574770424,945128.3974825662,954409.456983686,961693.5450781572,967379.1303812666
6860,330000,386444.1671613513,446507.5792693764,509564.3391477097,574504.0649661624,639729.3953098247,703364.9814377067,763576.0798004391,818860.2730595827,868221.143539051,911203.7387764206,947824.7031129504,978449.0441357804,1003658.3641128804,1024137.7309494324,1040591.8512412972,1053690.4431393477,1064037.5702858665,1072158.3441749725,1078497.0034656012
6861,357000,418062.3262927346,483040.0175732345,551255.9668961586,621508.9430088483,692070.8912897195,760913.0253735192,826050.486329566,885857.9317644576,939257.4189195188,985756.7719490367,1025373.99700401,1058503.965928708,1085775.8666312068,1107930.818027113,1125731.184524676,1139901.479396203,1151095.1896728915,1159880.390516561,1166737.667385514
6862,336000,393470.4247461031,454625.898892456,518829.1453140317,584949.5934200926,651360.8388609125,716153.435645665,777459.2812513562,833748.641660666,884006.9825124883,927771.0794814464,965057.879533186,996239.0267564312,1021906.6980058418,1042758.4169666948,1059511.703082048,1072848.4511964263,1083383.7079274273,1091652.132250881,1098106.0398922486
6863,252000,295102.81855957734,340969.424169342,389121.85898552375,438712.1950650695,488520.6291456843,537115.0767342488,583094.4609385171,625311.4812454995,663005.2368843663,695828.3096110848,723793.4096498895,747179.2700673232,766430.0235043813,782068.8127250212,794633.777311536,804636.3383973199,812537.7809455706,818739.0991881607,823579.5299191864
6864,223000,261142.5735666101,301730.8793244574,344341.9625149675,388225.4742044067,432301.985315427,475304.214729117,515992.320592418,553351.0330069301,586707.0151794193,615752.8295367933,640499.7236187514,661194.3540675123,678229.7430217343,692068.8303082528,703187.8267479069,712039.2994547711,719031.4490113581,724519.1234879359,728802.5205237245
6865,173000,202590.42702701144,234078.2157987943,267135.2444622842,301179.40375498816,335373.28905636264,368733.7629961311,400298.975168109,429281.2946645691,455158.35706744186,477691.6569949114,496889.9201167892,512944.4988954243,526160.2939137222,536896.4468310662,545522.3947416497,552389.2323124458,557813.6353316813,562070.889522031,565393.8836349971
6866,167000,195564.1694422596,225959.89617571476,257870.43829596217,290733.87530105794,323741.84550527495,355945.3087881728,386415.773717192,414392.9260634858,439372.5180940046,461124.3162898856,479656.74369655375,495154.51627477375,507911.9600207607,518275.7608138037,526602.5429008988,533231.2242553667,538467.4976901201,542577.1014461224,545784.8472083497
6867,163000,190879.9977190917,220547.68309366168,251693.90085174752,283770.18966510444,315987.5498045498,347419.67264953395,377160.3060832472,404467.3469960969,428848.6254450464,450079.422486535,468167.9594163968,483294.52786100673,495746.40409211966,505861.9701356288,513989.3083403983,520459.2188839807,525570.072595746,529581.24272885,532712.1562572515
6868,159000,186195.8259959238,215135.47001160865,245517.3634075329,276806.504029151,308233.2541038246,338894.03651089506,367904.8384493025,394541.767928708,418324.7327960882,439034.5286831845,456679.1751362398,471434.5394472397,483580.8481634787,493448.1794574538,501376.07377989776,507687.2135125947,512672.6475013719,516585.3840115776,519639.46530615335
6869,197000,230695.4573660188,266551.4942911126,304194.46912757214,342961.51757070905,381899.06326071353,419887.5798279643,455831.7809717773,488834.7690689024,518301.712961191,543961.0198150147,565822.6257977311,584104.4293780265,599153.6294855679,611379.1909001158,621201.8021046532,629021.264540762,635198.1858979262,640046.0418256654,643830.0293415862
6870,160000,187366.86892671575,216488.5232821219,247061.49776858653,278547.4254381393,310171.8280290059,341025.4455455548,370218.7053577887,397023.1626955553,420955.7059583277,441795.75213402207,459551.37120627903,474399.5365506815,486622.2371456389,496551.6271269976,504529.3824200229,510880.2148554412,515897.0037749654,519834.3486908957,522907.6380439279
6871,189000,221327.113919683,255727.0681270065,291841.3942391428,329034.1462988021,366390.47185926326,402836.3075506866,437320.8457038879,468983.6109341246,497253.9276632746,521871.2322083136,542845.0572374171,560384.4525504925,574822.517628286,586551.6095437659,595975.332983652,603477.2537979899,609403.3357091779,614054.3243911206,617684.6474393898
6872,190000,222498.156850475,257080.12139751972,293385.52860019647,330775.06770779047,368329.04578444455,404967.7165853463,439634.7126123741,471465.0057009719,499884.9008255142,524632.4556591512,545717.2533074564,563349.4496539342,577863.9066104463,589655.0572133096,599128.6416237772,606670.2551408364,612627.6919827714,617303.2890704387,620952.8201771644
6873,144000,168630.1820340442,194839.6709539097,222355.34799172787,250692.6828943254,279154.6452261053,306922.9009909993,333196.8348220098,357320.8464259997,378860.13536249497,397616.1769206199,413596.2340856511,426959.5828956133,437960.013431075,446896.4644142978,454076.4441780206,459792.1933698971,464307.3033974689,467850.9138218061,470616.87423953513
6874,155000,181511.6542727559,209723.2569295556,239340.8259633182,269842.8183931975,300478.9584030995,330368.4003722562,358649.3708153578,384616.1888613192,407800.84014713,427989.6348798339,445190.3908560828,459574.55103347264,471415.2922348377,481034.3887792789,488762.8392193972,494915.2081412086,499775.22240699775,503589.5252943052,506566.7743550551
6875,173000,202590.42702701144,234078.2157987943,267135.2444622842,301179.40375498816,335373.28905636264,368733.7629961311,400298.975168109,429281.2946645691,455158.35706744186,477691.6569949114,496889.9201167892,512944.4988954243,526160.2939137222,536896.4468310662,545522.3947416497,552389.2323124458,557813.6353316813,562070.889522031,565393.8836349971
6876,164000,192051.04064988368,221900.73636417493,253238.0352128012,285511.1110740928,317926.1237297311,349551.08168419363,379474.17299173336,406948.74176294415,431479.59860728594,452840.64593737264,471040.155486436,486259.5249644485,498787.7930742799,508965.4178051725,517142.61698052345,523652.2202268272,528794.4288693395,532830.2074081681,535980.3289950261
6877,180000,210787.72754255525,243549.58869238716,277944.1849896598,313365.85361790675,348943.3065326317,383653.62623874913,416496.0435275122,446651.0580324996,473575.1692031187,497020.22115077486,516995.2926070639,533699.4786195166,547450.0167888438,558620.5805178722,567595.5552225257,574740.2417123714,580384.1292468361,584813.6422772576,588271.0927994188
6878,174000,203761.4699578034,235431.2690693076,268679.37882333784,302920.3251639765,337311.86298154393,370865.1720307908,402612.8420765952,431762.68943141634,457789.3302296815,480452.880445749,499762.11618682847,515909.4959988661,529201.6828958823,539999.8945006098,548675.703381775,555582.2336552923,561037.9916052748,565319.8542013491,568662.0563727716
6879,164000,192051.04064988368,221900.73636417493,253238.0352128012,285511.1110740928,317926.1237297311,349551.08168419363,379474.17299173336,406948.74176294415,431479.59860728594,452840.64593737264,471040.155486436,486259.5249644485,498787.7930742799,508965.4178051725,517142.61698052345,523652.2202268272,528794.4288693395,532830.2074081681,535980.3289950261
6880,153000,179169.56841117196,207017.15038852903,236252.5572412109,266360.9755752208,296601.8105527369,326105.5823029368,354021.6369983854,379653.3993276247,402538.8938226509,422467.18797815865,439445.9987160043,453644.5568265891,465332.5142705172,474827.4934401914,482456.22193914687,488529.2054555157,493326.5098598107,497091.595935669,500030.4288795061
6881,151000,176827.48254958802,204311.04384750253,233164.28851910352,262879.132757244,292724.66270237433,321842.76423361734,349393.9031814131,374690.6097939303,397276.9474981718,416944.7410764833,433701.6065759258,447714.5626197056,459249.7363061967,468620.598101104,476149.6046588966,482143.2027698226,486877.7973126236,490593.6665770328,493494.08340395696
6882,152000,177998.52548038,205664.0971180158,234708.4228801572,264620.05416623235,294663.2366275556,323974.173268277,351707.77008989925,377172.0045607775,399907.92066041136,419705.964527321,436573.8026459651,450679.55972314737,462291.12528835697,471724.0457706477,479302.9132990218,485336.2041126691,490102.15358621714,493842.6312563509,496762.2561417315
6883,262000,306813.2478674971,354499.9568744746,404563.2025960604,456121.40915495314,507906.3683974972,558429.1670808459,606233.130023379,650125.4289139718,689314.9685067617,723440.5441194612,752515.3703502819,776829.2411017409,796843.9133259838,813103.2894204585,826166.8637127875,836566.3518257849,844781.3436815059,851228.7459813417,856261.2572969319
6884,342000,400496.682330855,462744.2185155355,528093.9514803537,595395.1218740229,662992.2824120001,728941.8898536233,791342.4827022733,848637.0102617494,899792.8214859256,944338.4201864722,982291.0559534214,1014029.0093770816,1040155.0318988032,1061379.1029839574,1078431.5549227989,1092006.4592535056,1102729.8455689885,1111145.9203267896,1117715.076318896
6885,334000,391128.3388845192,451919.7923514295,515740.8765919244,581467.7506021159,647483.6910105499,711890.6175763456,772831.5474343839,828785.8521269716,878745.0361880092,922248.6325797712,959313.4873931076,990309.0325495476,1015823.9200415212,1036551.5216276074,1053205.0858017977,1066462.4485107334,1076934.9953802405,1085154.2028922448,1091569.6944166997
6886,298000,348970.79337600817,403209.87461295206,460152.0395939924,518794.57987853454,577695.0297040235,635159.8923285957,689532.3387288814,739455.6405204716,784030.0023473854,822844.5883496162,855914.4288716947,883569.1368256442,906333.9166837526,924827.405524033,939685.9747572928,951514.4001682592,960858.1695308732,968191.4744367932,973915.4758568156
6887,260000,304471.16200591315,351793.8503334481,401474.9338739531,452639.5663369764,504029.2205471346,554166.3490115266,601605.3962064065,645162.6393802773,684053.0221822826,717918.0972177859,746770.9782102035,770899.2468948574,790761.1353616633,806896.394081371,819860.2464325372,830180.3491400919,838332.6311343188,844730.8166227055,849724.9118213828
6888,229000,268168.831151362,309849.198947537,353606.76868128945,398671.00265833695,443933.4288665147,488092.6689370753,529875.522043335,568239.4016080134,602492.8541528566,632320.1702418191,657732.9000389868,678984.3366881629,696478.0769146957,710689.5163255152,722107.6785886578,731197.3075118501,738377.5866529193,744012.9115638445,748411.5569503718
6889,187000,218985.02805809907,253020.96158598,288753.1255170355,325552.3034808253,362513.3240089007,398573.4894813672,432693.1118869155,464020.82140043017,491991.9813387956,516348.7853066384,537100.6650973386,554454.4583436089,568739.7396639655,580344.7142046784,589668.7157034017,597091.2511122968,602954.6231619908,607556.3950324843,611148.3019638407
6890,172000,201419.38409621947,232725.16252828104,265591.1101012305,299438.4823459998,333434.7151311813,366602.3539614714,397985.1082596228,426799.8998977219,452527.3839052023,474930.4335440738,494017.72404674994,509979.50179198256,523118.90493156185,533792.9991615224,542369.0861015246,549196.2309695992,554589.2790580878,558821.9248427129,562125.7108972225
6891,159000,186195.8259959238,215135.47001160865,245517.3634075329,276806.504029151,308233.2541038246,338894.03651089506,367904.8384493025,394541.767928708,418324.7327960882,439034.5286831845,456679.1751362398,471434.5394472397,483580.8481634787,493448.1794574538,501376.07377989776,507687.2135125947,512672.6475013719,516585.3840115776,519639.46530615335
6892,168000,196735.2123730516,227312.949446228,259414.57265701584,292474.7967100463,325680.41943045624,358076.7178228325,388729.6406256781,416874.320830333,442003.4912562441,463885.5397407232,482528.939766593,498119.5133782156,510953.3490029209,521379.2084833474,529755.851541024,536424.2255982133,541691.8539637136,545826.0661254405,549053.0199461243
6893,166000,194393.1265114676,224606.84290520145,256326.3039349085,288992.9538920696,321803.27158009366,353813.8997535131,384101.90680870577,411911.53129663854,436741.54493176506,458363.0928390479,476784.5476265145,492189.519171332,504870.5710386004,515172.31314426,523449.23426077375,530038.2229125202,535243.1414165266,539328.1367668043,542516.6744705752
6894,200000,234208.58615839476,270610.6541026524,308826.8722107331,348184.2817976742,387714.7850362574,426281.80693194346,462773.3816972358,496278.95336944406,526194.6324479097,552244.6901675276,574439.2140078488,592999.4206883518,608277.7964320487,620689.5339087469,630661.7280250286,638600.2685693015,644871.2547187067,649792.9358636197,653634.5475549098
6895,144000,168630.1820340442,194839.6709539097,222355.34799172787,250692.6828943254,279154.6452261053,306922.9009909993,333196.8348220098,357320.8464259997,378860.13536249497,397616.1769206199,413596.2340856511,426959.5828956133,437960.013431075,446896.4644142978,454076.4441780206,459792.1933698971,464307.3033974689,467850.9138218061,470616.87423953513
6896,175000,204932.51288859537,236784.3223398208,270223.5131843915,304661.2465729649,339250.4369067252,372996.58106545056,404926.70898508135,434244.08419826353,460420.303391921,483214.1038965867,502634.3122568677,518874.49310230784,532243.0718780425,543103.3421701536,551829.0120219,558775.2349981387,564262.3478788685,568568.8188806672,571930.2291105462
6897,162000,189708.9547882997,219194.62982314845,250149.76649069384,282029.2682561161,314048.9758793685,345288.2636148742,374846.439174761,401985.9522292497,426217.65228280687,447318.1990356974,465295.7633463575,480329.530757565,492705.0151099594,502758.522466085,510835.9997002732,517266.2175411342,522345.71632215247,526332.2780495319,529443.983519477
6898,153000,179169.56841117196,207017.15038852903,236252.5572412109,266360.9755752208,296601.8105527369,326105.5823029368,354021.6369983854,379653.3993276247,402538.8938226509,422467.18797815865,439445.9987160043,453644.5568265891,465332.5142705172,474827.4934401914,482456.22193914687,488529.2054555157,493326.5098598107,497091.595935669,500030.4288795061
6899,162000,189708.9547882997,219194.62982314845,250149.76649069384,282029.2682561161,314048.9758793685,345288.2636148742,374846.439174761,401985.9522292497,426217.65228280687,447318.1990356974,465295.7633463575,480329.530757565,492705.0151099594,502758.522466085,510835.9997002732,517266.2175411342,522345.71632215247,526332.2780495319,529443.983519477
