Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
7373,201000,236938.90424959303,275926.669001246,317781.3502262117,362075.2221113727,408045.1926841671,454655.8252623413,500764.0532989268,545302.2208578391,587413.6012679208,626513.6235474574,662285.0794332345,694632.9180791816,723624.5232928061,749432.9496840198,772291.2616727338,792459.6085869904,810203.3936031524,825779.8640330485,839430.5706908087
7374,237000,279375.7229211619,325346.37091191683,374697.4129532944,426924.5156238573,481127.9137619283,536086.7193391785,590453.1374718689,642968.2902652132,692622.0074651603,738725.0188096886,780903.3026153065,819044.7840038111,853228.9155243535,883659.7466423517,910612.0846588952,934392.672811526,955314.4491738662,973680.7352031468,989776.3445458788
7375,176000,207468.89128322573,241607.43156328,278256.3066657376,317040.99050548056,357293.30304683285,398106.5932645376,438479.967067717,477478.56154716254,514352.2080753933,548589.0435042413,579911.3133345735,608235.7889648555,633621.4731320094,656219.8962407338,676235.1345990108,693894.9806532852,709431.8272346011,723070.9257204803,735023.7832914544
7376,148000,174462.47676089438,203169.8856327582,233988.25787800664,266602.6511068814,300451.1866530185,334771.4534269975,368721.790488762,401516.0631192049,432523.4476997625,461313.51385583926,487652.6953040732,511471.0043568103,532818.056951917,551821.2763842534,568652.2722764409,583502.5973675352,596567.6729018237,608036.9148104038,618088.1814041776
7377,138000,162674.47157434747,189442.19065757183,218178.240453817,248588.9584645245,280150.4307980849,312151.7606278761,343808.1559962781,374386.5993949343,403298.89042275154,430143.6818385529,454703.1888646088,476912.1527110799,496816.8368875982,514536.0550069389,530229.8214469516,544076.7461940531,556259.0463544031,566953.3394853766,576325.4664444359
7378,157000,185071.6814287866,215524.81111042592,248217.2735597773,282814.9744850025,318721.86692245887,355129.17694620683,391144.0615319976,425932.5804710484,458825.5492490725,489366.3626713971,517307.2510995912,542573.9708379677,565219.1550098038,585377.9756238364,603232.4780229812,618985.8634236691,632845.4367945021,645012.1326029284,655674.6248679451
7379,128000,150886.46638780055,175714.49568238546,202368.22302962732,230575.26582216765,259849.6749431512,289532.06782875466,318894.5215037942,347257.1356706637,374074.33314574056,398973.8498212664,421753.6824251444,442353.3010653494,460815.61682327953,477250.8336296245,491807.3706174624,504650.895020571,515950.4198069826,525869.7641603493,534562.7514846941
7380,135000,159138.07001838338,185323.8821650159,213435.2352265601,243184.85067181743,274060.2040416048,305365.85278813966,336334.06564853294,366247.7602776531,394531.52323964826,420792.7322333669,444818.3369327695,466544.4972173608,486016.4708683026,503350.48859374464,518703.0861981048,532248.9908420085,544166.458390177,554628.2668878684,563796.6519565133
7381,139000,163853.27209300216,190814.9601550905,219759.24219623595,250390.3277287602,282180.50638357823,314413.7299077882,346299.5194455265,377099.54576736136,406221.3461504527,433260.6650402815,457998.1395085552,480368.03787565295,500416.9588940301,518264.5771446704,534072.0665299005,548019.3313114013,560289.9090091452,571061.6970178793,580501.73794041
7382,146000,172104.875723585,200424.3466377209,230826.2543931687,262999.91257841,296391.0354820318,330247.5148671733,363739.0635902652,396090.17037435074,426678.5362443603,455079.547452382,481062.7940161803,504559.2340276642,525617.8129390532,544364.2321087905,560967.782110543,575617.4271328388,588505.9475923396,599820.1997453984,609735.6384122293
7383,174000,205111.29024591637,238861.89256824277,275094.3031808997,313438.2519770092,353233.15187584615,393582.6547047133,433497.2401692202,472052.6688023085,508507.29661999113,542355.077100784,573321.4120466807,601324.0186357094,626421.2291191457,648762.8519652708,668550.6444331129,686009.8104185887,701370.101925117,714854.2106554748,726671.240299506
7384,160000,188608.08298475068,219643.11960298184,252960.27878703416,288219.0822777096,324812.093678939,361915.08478594327,398618.15187974274,434071.4195883296,467592.9164321757,498717.312276583,527192.1030314305,552941.6263316869,576019.5210290994,596563.5420370307,614759.2132718279,630813.6187757137,644938.0247587282,657337.2052004366,668203.4393558677
7385,170000,200396.0881712976,233370.81457816815,268770.2962112238,306232.7749200664,345112.8495338727,384534.7775850648,423531.78637222666,461200.8833126002,496817.4737091867,529887.1442938695,560141.6094708949,587500.4779774173,612020.7410934181,633848.7634143451,653181.6641013172,670239.4699491959,685246.6513061487,698420.7805254639,709966.1543156094
7386,88000,103734.44564161288,120803.71578164,139128.1533328688,158520.49525274028,178646.65152341645,199053.2966322688,219239.9835338585,238739.28077358127,257176.10403769664,274294.52175212064,289955.6566672868,304117.89448242774,316810.7365660047,328109.9481203669,338117.5672995054,346947.4903266426,354715.91361730057,361535.46286024014,367511.8916457272
7387,260000,306488.1348502198,356920.06935484544,411060.4530289306,468356.0087012781,527819.6522282758,588112.0127771578,647754.496804582,705366.0568310355,759838.4892022855,810415.6324494474,856687.1674260746,898530.1427889911,936031.7216722864,969415.7558101749,998983.7215667204,1025072.1305105347,1048024.2902329336,1068172.9584507097,1085830.588953285
7388,315000,371322.1633762279,432422.3917183705,498015.5488619736,567431.3182342408,639473.8094304111,712520.3231723259,784779.4865132435,854578.1073145239,920573.554225846,981849.7085445228,1037909.4528431288,1088603.8268405085,1134038.4320260396,1174484.473385404,1210307.2011289112,1241914.3119646865,1269721.7362437462,1294132.6227383595,1315525.5212318643
7389,323000,380752.5675254655,443404.54769851954,510663.5628013253,581842.2723481262,655714.414114358,730616.077411623,804710.3941072306,876281.6782939404,943953.2000474548,1006785.574158352,1064269.0579947005,1116250.9081570928,1162839.4080774945,1204312.6504872558,1241045.1617925027,1273454.9929034722,1301968.6374816827,1326999.4829983814,1348935.6931996578
7390,309000,364249.3602642997,424185.7747332586,488529.5384074598,556623.1026488267,627293.3559174509,698948.507492853,769831.3058177532,838300.4290799615,903038.8198596394,963147.809334151,1018139.7489794502,1067868.5158530702,1112437.6999874483,1152113.3405590155,1187253.7306312178,1218258.801260597,1245536.560315294,1269482.477543343,1290467.8922560194
7391,296000,348924.9535217888,406339.7712655164,467976.5157560133,533205.3022137628,600902.373306037,669542.906853995,737443.580977524,803032.1262384098,865046.8953995251,922627.0277116784,975305.3906081464,1022942.0087136206,1065636.113903834,1103642.5527685068,1137304.5445528815,1167005.1947350705,1193135.3458036473,1216073.8296208077,1236176.3628083551
7392,203000,239296.5052869024,278672.2079962832,320943.35371104965,365677.960639844,412105.3438551538,459179.7638221656,505746.7801974236,550728.1136026932,593258.512723323,632747.5899509147,668874.9807211275,701544.6884083276,730824.7673056698,756889.9939594826,779975.7518386317,800344.7788216869,818265.1189126365,833996.579098054,847783.113682757
7393,190000,223972.09854439145,260826.20452854093,300390.33105960314,342260.1602047801,385714.36124374,429774.1631833077,473359.0553571945,515459.8107611414,555266.5882632086,592226.8083284423,626040.6223498237,656618.181268878,684023.1812220556,708419.2061689739,730026.5657602957,749091.1722961601,765863.9044009898,780587.9311755184,793491.5842350929
7394,176000,207468.89128322573,241607.43156328,278256.3066657376,317040.99050548056,357293.30304683285,398106.5932645376,438479.967067717,477478.56154716254,514352.2080753933,548589.0435042413,579911.3133345735,608235.7889648555,633621.4731320094,656219.8962407338,676235.1345990108,693894.9806532852,709431.8272346011,723070.9257204803,735023.7832914544
7395,184000,216899.2954324633,252589.5875434291,290904.3206050893,331451.944619366,373533.9077307798,416202.3475038348,458410.8746617041,499182.132526579,537731.8538970021,573524.9091180705,606270.9184861451,635882.8702814399,662422.4491834643,686048.0733425852,706973.0952626022,725435.6615920708,741678.7284725375,755937.7859805021,768433.9552592478
7396,196000,231044.9016563196,269062.82151365274,309876.3415141169,353068.37579019426,397894.81475670025,443345.97886278055,488307.2360526848,531737.4889957038,572801.3226294153,610928.7075388142,645810.3262135023,677353.4922563164,705623.9132606467,730790.3389953625,753080.0362579892,772746.6830002493,790049.0803294422,805238.0763705348,818549.2132109378
7397,207000,244011.7073615212,284163.2859863577,327267.3606807255,372883.4376967868,420225.6461971273,468227.6409418141,515712.2339944171,561579.8990924014,604948.3356341274,645215.5227578293,682054.7832969133,715368.2290666198,745225.2553313974,771804.0825104085,795344.7321704275,816115.1192910797,834388.5695316046,850430.0092280649,864488.1996666538
7398,207000,244011.7073615212,284163.2859863577,327267.3606807255,372883.4376967868,420225.6461971273,468227.6409418141,515712.2339944171,561579.8990924014,604948.3356341274,645215.5227578293,682054.7832969133,715368.2290666198,745225.2553313974,771804.0825104085,795344.7321704275,816115.1192910797,834388.5695316046,850430.0092280649,864488.1996666538
7399,154000,181535.2798728225,211406.50261787,243474.2683325204,277410.8666922955,312631.64016597875,348343.2691064704,383669.9711842524,417793.7413537672,450058.1820659692,480015.4130662112,507422.39916775184,532206.3153442485,554418.7889905082,574192.409210642,591705.7427741344,607158.1080716245,620752.8488302759,632687.0600054202,643145.8103800226
7400,180000,212184.0933578445,247098.50955335452,284580.3136354135,324246.46756242326,365413.6053888063,407154.4703841862,448445.4208647106,488330.3470368708,526042.0309861976,561056.976311156,593091.1159103593,622059.3296231477,648021.9611577368,671133.9847916595,691604.1149308064,709665.321122678,725555.2778535692,739504.3558504912,751728.869275351
7401,91000,107270.84719757696,124922.02427419592,143871.1585601257,163924.60304544732,184736.8782798965,205839.20447200525,226714.0738816037,246878.1198908625,265943.47122079995,283645.4713573066,299840.5085991261,314485.5499761469,327611.1025853003,339295.5145335612,349644.30254835216,358775.2456786872,366808.5015815267,373860.53545774834,380040.70613364974
7402,167000,196859.6866153335,229252.5060856123,264027.29098396696,300828.66712735937,339022.62277739256,377748.8697453283,416057.6960244815,453062.044195319,488050.1065260834,520536.1946886836,550256.7575390555,577132.8224836981,601220.3750741225,622663.1970011508,641654.9288524705,658411.7145971513,673154.0633419226,686095.7079279557,697437.3398276868
7403,120000,141456.062238563,164732.33970223638,189720.2090902757,216164.31170828216,243609.07025920425,271436.3135894575,298963.61390980706,325553.5646912472,350694.6873241318,374037.98420743726,395394.07727357285,414706.2197487651,432014.6407718246,447422.656527773,461069.409953871,473110.2140817853,483703.5185690462,493002.90390032745,501152.5795169007
7404,139000,163853.27209300216,190814.9601550905,219759.24219623595,250390.3277287602,282180.50638357823,314413.7299077882,346299.5194455265,377099.54576736136,406221.3461504527,433260.6650402815,457998.1395085552,480368.03787565295,500416.9588940301,518264.5771446704,534072.0665299005,548019.3313114013,560289.9090091452,571061.6970178793,580501.73794041
7405,168000,198038.4871339882,230625.2755831309,265608.29272638593,302630.0363915951,341052.6983628859,380010.8390252405,418549.05947372987,455774.9905677461,490972.5622537845,523653.17789041216,553551.7081830021,580588.7076482711,604820.4970805544,626391.7191388822,645497.1739354194,662354.2997144994,677184.9259966647,690204.0654604584,701613.611323661
7406,154000,181535.2798728225,211406.50261787,243474.2683325204,277410.8666922955,312631.64016597875,348343.2691064704,383669.9711842524,417793.7413537672,450058.1820659692,480015.4130662112,507422.39916775184,532206.3153442485,554418.7889905082,574192.409210642,591705.7427741344,607158.1080716245,620752.8488302759,632687.0600054202,643145.8103800226
7407,156000,183892.8809101319,214152.04161290728,246636.2718173584,281013.60522076685,316691.7913369655,352867.2076662947,388652.6980827492,423219.6340986214,455903.0935213713,486249.3794696684,514012.3004556447,539118.0856733946,561619.0330033719,581649.453486105,599390.2329400323,615043.2783063209,628814.5741397601,640903.7750704257,651498.3533719709
7408,151000,177998.87831685843,207288.1941253141,238731.26310526356,272006.7588995884,306541.41340949864,341557.361266734,376195.8808365072,409654.902236486,441290.8148828658,470664.4634610252,497537.5472359125,521838.6598505295,543618.4229712125,563006.8427974477,580179.0075252877,595330.3527195798,608660.2608660498,620361.987407912,630616.9958921
7409,139000,163853.27209300216,190814.9601550905,219759.24219623595,250390.3277287602,282180.50638357823,314413.7299077882,346299.5194455265,377099.54576736136,406221.3461504527,433260.6650402815,457998.1395085552,480368.03787565295,500416.9588940301,518264.5771446704,534072.0665299005,548019.3313114013,560289.9090091452,571061.6970178793,580501.73794041
7410,155000,182714.0803914772,212779.27211538865,245055.27007493936,279212.23595653113,314661.7157514721,350605.2383863826,386161.3346335008,420506.6877261943,452980.63779367023,483132.3962679398,510717.3498116983,535662.2005088216,558018.9109969401,577920.9313483734,595547.9878570833,611100.6931889727,624783.711485018,636795.417537923,647322.0818759968
7411,300000,353640.15559640754,411830.8492555909,474300.5227256891,540410.7792707054,609022.6756480106,678590.7839736437,747409.0347745176,813883.911728118,876736.7183103295,935094.9605185932,988485.1931839322,1036765.5493719128,1080036.6019295617,1118556.6413194323,1152673.5248846775,1182775.5352044632,1209258.7964226154,1232507.2597508186,1252881.4487922518
7412,391000,460911.0027939844,536752.8735297868,618171.6812858148,704335.3823161528,793759.5539279071,884429.9884456489,974123.1086561212,1060762.0316189805,1142680.189531129,1218740.4318758997,1288325.7017830582,1351251.0993480596,1407647.7045148616,1457852.1558529935,1502317.8274330297,1541550.7808831504,1576067.2980041422,1606367.795208567,1632922.1549259014
7413,314000,370143.3628575732,431049.62222085183,496434.5471195546,565629.948970005,637443.7338449177,710258.3538924137,782288.1230639952,851865.1609420968,917651.0984981448,978732.7253427942,1034614.5021991824,1085147.9416759354,1130438.3100196077,1170755.9512476728,1206464.9560459624,1237971.7268473385,1265690.8735890042,1290024.2652058569,1311349.2497358902
7414,313000,368964.5623389185,429676.8527233332,494853.5453771356,563828.5797057693,635413.6582594244,707996.3846125016,779796.7596147467,849152.2145696698,914728.6427704438,975615.7421410657,1031319.551555236,1081692.0565113623,1126838.1880131755,1167027.4291099412,1202622.710963013,1234029.14172999,1261660.010934262,1285915.907673354,1307172.978239916
7415,251000,295878.93018232763,344565.14387717773,396831.4373471599,452143.6853231569,509548.9719588355,567754.2892579485,625332.2257613464,680949.539479192,733536.3876529756,782362.7836338896,827032.6116305566,867427.1763078338,903630.6236143996,935859.056570592,964403.51582018,989588.864454401,1011746.5263402548,1031197.740658185,1048244.1454895174
7416,227000,267587.717734615,311618.67593673046,358887.39552910475,408910.8229815005,460827.1579069946,513467.026540057,565539.502979385,615838.8265409427,663397.4501881493,707555.1867924022,747953.796175842,784485.9323580806,817227.6954600348,846374.5252650373,872189.6338294059,894966.8216380439,915005.8226264456,932597.1598781196,948013.6295861372
7417,196000,231044.9016563196,269062.82151365274,309876.3415141169,353068.37579019426,397894.81475670025,443345.97886278055,488307.2360526848,531737.4889957038,572801.3226294153,610928.7075388142,645810.3262135023,677353.4922563164,705623.9132606467,730790.3389953625,753080.0362579892,772746.6830002493,790049.0803294422,805238.0763705348,818549.2132109378
7418,185000,218078.09595111795,253962.3570409477,292485.3223475083,333253.3138836017,375563.9833162732,418464.3167837469,460902.2381109525,501895.07889900607,540654.3096247031,576641.8923197992,609565.8691300915,639338.7554460128,666022.5711898962,689776.5954803167,710815.340345551,729378.2467094191,745709.5911272796,760046.1435130049,772610.226755222
7419,178000,209826.49232053512,244352.9705583173,281418.31015057553,320643.72903395194,361353.4542178196,402630.53182436194,443462.6939662138,482904.4542920167,520197.1195307955,554823.0099076986,586501.2146224665,615147.5592940015,640821.7171448731,663676.9405161967,683919.6247649086,701780.1508879815,717493.5525440852,731287.6407854857,743376.3262834027
7420,192000,226329.6995817008,263571.7435235782,303552.334544441,345862.8987332515,389774.5124147268,434298.10174313193,478341.7822556912,520885.7035059955,561111.4997186109,598460.7747318996,632630.5236377167,663529.9515980242,691223.4252349193,715876.2504444368,737711.0559261936,756976.3425308565,773925.6297104739,788804.6462405239,801844.1272270412
7421,215000,253442.11151075872,295145.4419665068,339915.3746200772,387294.3918106722,436466.25088107423,486323.3951811113,535643.1415884043,583283.4700718179,628327.9814557361,670151.3883716584,708414.3884484847,743015.3103832041,774026.2313828523,801632.2596122599,826082.6928340188,847655.8002298654,866635.4707695411,883296.8694880867,897898.3716344471
7422,217000,255799.7125480681,297890.9809615441,343077.37810491514,390897.1303391436,440526.402052061,490847.3337409356,540625.868486901,588709.362816672,634172.8929111384,676385.3547751157,715004.2897363777,749927.0807123502,781226.475395716,809089.3038877229,833767.1829999167,855540.9704645617,874697.1960790252,891513.5845530921,906250.9146263954
7423,145000,170926.0752049303,199051.57714020228,229245.25265074972,261198.5433141743,294360.95989653846,327985.5455872611,361247.70014101686,393377.2240019237,423756.0805166593,451962.5642506534,477767.8433722339,501103.3488630912,522017.69093262136,540635.709971059,557125.537027594,571674.8420154906,584475.0849375975,595711.8422128956,605559.3669162551
7424,162000,190965.68402206004,222388.6585980191,256122.28227187213,291821.82080618094,328872.2448499257,366439.0233457676,403600.87877823954,439497.3123331837,473437.82788757794,504951.2786800403,533782.0043193233,559853.3966608329,583219.7650419632,604020.5863124935,622443.7034377258,638698.7890104102,652999.7500682124,665553.9202654421,676555.982347816
7425,265000,312382.1374434933,363783.9168424386,418965.4617410254,477362.8550224565,537970.0301557427,599421.8591767186,660211.3140508239,718930.7886931709,774450.767840791,826000.5484580906,873161.9206458068,915809.5686118564,954032.331704446,988058.366498832,1018194.9469814652,1044785.056097276,1068178.6035066438,1088714.7461132233,1106711.9464331558
7426,250000,294700.12966367294,343192.3743796592,395250.4356047409,450342.3160589212,507518.8963733421,565492.3199780365,622840.862312098,678236.593106765,730613.9319252745,779245.800432161,823737.6609866102,863971.2911432607,900030.5016079678,932130.5344328604,960561.2707372312,985646.2793370528,1007715.663685513,1027089.3831256822,1044067.8739935432
7427,166000,195680.8860966788,227879.73658809368,262446.289241548,299027.2978631237,336992.54719189915,375486.90046541614,413566.3325752331,450349.097822892,485127.6507983823,517419.2114869549,546961.8068951091,573676.937319125,597620.2530676906,618934.6748634194,637812.6837695215,654469.129479803,669123.2006871806,681987.3503954529,693261.0683317126
7428,175000,206290.09076457104,240234.66206576137,276675.3049233187,315239.62124124484,355263.2274613395,395844.6239846255,435988.6036184686,474765.6151747355,511429.7523476922,545472.0603025127,576616.3626906271,604779.9038002825,630021.3511255775,652491.3741030023,672392.8895160619,689952.3955359369,705400.964579859,718962.5681879775,730847.5117954803
7429,183000,215720.4949138086,251216.81804591048,289323.3188626704,329650.5753551303,371503.8321452864,413940.3782239226,455919.51121245575,496469.186154152,534809.398169301,570407.9259163418,602975.9678421987,632426.9851168668,658822.3271770325,682319.5512048538,703130.8501796533,721493.0764747226,737647.8658177954,751829.4284479994,764257.6837632736
7430,165000,194502.08557802413,226506.967090575,260865.28749912904,297225.928598888,334962.4716064058,373224.931185504,411074.9691259847,447636.1514504649,482205.1950706812,514302.2282852262,543666.8562511627,570221.0521545521,594020.1310612587,615206.1527256878,633970.4386865726,650526.5443624548,665092.3380324385,677878.9928629503,689084.7968357385
7431,172000,202753.689208607,236116.35357320547,271932.29969606176,309835.5134485378,349173.0007048594,389058.716144889,428514.51327072346,466626.7760574543,502662.3851645889,536121.1106973267,566731.5107587877,594412.2483065634,619220.9851062818,641305.807689808,660866.154267215,678124.6401838923,693308.3766156329,706637.4955904693,718318.6973075577
7432,173000,203932.48972726168,237489.1230707241,273513.30143848073,311636.8827127735,351203.07629035274,391320.6854248012,431005.8767199718,469339.7224298814,505584.84089229,539238.0938990554,570026.4614027343,597868.1334711363,622821.1071127137,645034.3298275394,664708.399350164,682067.2253012405,697339.2392703749,710745.8531229721,722494.9688035318
7433,165000,194502.08557802413,226506.967090575,260865.28749912904,297225.928598888,334962.4716064058,373224.931185504,411074.9691259847,447636.1514504649,482205.1950706812,514302.2282852262,543666.8562511627,570221.0521545521,594020.1310612587,615206.1527256878,633970.4386865726,650526.5443624548,665092.3380324385,677878.9928629503,689084.7968357385
7434,241000,284090.9249957807,330837.44890199136,381021.41992297024,434129.9926808,489248.2161039018,545134.596458827,600418.5912688625,653820.0757549214,704311.8303759646,751192.9516166032,794083.1051910922,832868.3246621033,867629.403550081,898573.8351932775,925981.0649906908,950163.0132809188,971437.8997928344,990114.1653331576,1006481.4305297756
7435,277000,326527.7436673496,380257.1508126623,437937.4826500529,498979.28619328473,562330.9371816631,626565.4905356644,690107.6754418046,751486.1451622956,809520.2365732043,863404.3468788343,912701.328373164,957280.1905867328,997233.7957816283,1032800.6321516094,1064301.8879768522,1092096.0775054544,1116548.9553635484,1138015.0365032558,1156827.204384846
7436,350000,412580.1815291421,480469.32413152274,553350.6098466374,630479.2424824897,710526.454922679,791689.247969251,871977.2072369372,949531.230349471,1022859.5046953844,1090944.1206050254,1153232.7253812542,1209559.807600565,1260042.702251155,1304982.7482060045,1344785.7790321235,1379904.791071874,1410801.929159718,1437925.136375955,1461695.0235909603
7437,354000,417295.38360376086,485960.4021215973,559674.6168163131,637684.7195394324,718646.7572646524,800737.1250888995,881942.6610339308,960383.0158391792,1034549.3276061888,1103412.05341194,1166412.52795704,1223383.3482588571,1274443.1902768824,1319896.8367569305,1360154.7593639193,1395675.1315412666,1426925.3797786862,1454358.566505966,1478400.1095748572
7438,313000,368964.5623389185,429676.8527233332,494853.5453771356,563828.5797057693,635413.6582594244,707996.3846125016,779796.7596147467,849152.2145696698,914728.6427704438,975615.7421410657,1031319.551555236,1081692.0565113623,1126838.1880131755,1167027.4291099412,1202622.710963013,1234029.14172999,1261660.010934262,1285915.907673354,1307172.978239916
7439,270000,318276.1400367668,370647.7643300318,426870.4704531202,486369.7013436349,548120.4080832095,610731.7055762793,672668.1312970659,732495.5205553062,789063.0464792965,841585.4644667339,889636.673865539,933088.9944347217,972032.9417366053,1006700.9771874892,1037406.1723962096,1064497.981684017,1088332.916780354,1109256.5337757368,1127593.3039130266
7440,217000,255799.7125480681,297890.9809615441,343077.37810491514,390897.1303391436,440526.402052061,490847.3337409356,540625.868486901,588709.362816672,634172.8929111384,676385.3547751157,715004.2897363777,749927.0807123502,781226.475395716,809089.3038877229,833767.1829999167,855540.9704645617,874697.1960790252,891513.5845530921,906250.9146263954
7441,206000,242832.9068428665,282790.5164888391,325686.3589383065,371082.0684325511,418195.57061163394,465965.671661902,513220.8705451688,558866.9527199743,602025.8799064263,642098.5395561006,678759.8326529667,711912.3439020468,741625.1333249655,768075.5603726769,791502.4870874785,812172.5341737315,830357.7068768627,846321.6516955622,860311.9281706796
7442,195000,229866.1011376649,267690.0520161341,308295.33977169794,351267.00652595854,395864.7391712068,441084.0095828684,485815.87260343647,529024.5426232767,569878.8669017141,607811.7243370855,642515.3755695559,673897.6070917433,702023.791254215,727061.8168576311,749237.7911750403,768804.0978829011,786018.2176747001,801129.7188380321,814372.9417149636
7443,193000,227508.5001003555,264944.5130210968,305133.33628686,347664.2679974872,391804.5880002201,436560.0710230441,480833.14570493967,523598.64987842256,564033.955446312,601577.7579336283,635925.4742816631,666985.8367625972,694823.5472413512,719604.7725821682,741553.3010091424,760918.9276482047,777956.492365216,792913.0037730266,806020.3987230153
7444,185000,218078.09595111795,253962.3570409477,292485.3223475083,333253.3138836017,375563.9833162732,418464.3167837469,460902.2381109525,501895.07889900607,540654.3096247031,576641.8923197992,609565.8691300915,639338.7554460128,666022.5711898962,689776.5954803167,710815.340345551,729378.2467094191,745709.5911272796,760046.1435130049,772610.226755222
7445,210000,247548.10891748525,288281.59447891364,332010.3659079824,378287.5454894938,426315.8729536074,475013.54878155055,523186.3243421624,569718.7382096826,613715.7028172306,654566.4723630152,691939.6352287525,725735.8845603389,756025.6213506929,782989.6489236028,806871.4674192742,827942.8746431243,846481.1574958308,862755.0818255731,877017.0141545762
7446,235000,277018.1218838525,322600.8319168796,371535.40946845646,423321.77709538594,477067.7625909416,531562.7807793542,585470.4105733722,637542.3975203591,686777.0960097581,732491.0524062313,774313.4013274135,812133.013674665,846028.6715114898,876202.7023668888,902927.5944929972,926507.5025768296,947252.723864382,965464.0201381412,981423.8015539306
7447,214000,252263.31099210403,293772.67246898817,338334.3728776582,385493.0225464366,434436.1752955809,484061.4259011992,533151.7781391559,580570.5236993908,625405.525728035,667034.4051699297,705119.4378045383,739559.4252186312,770426.1093764205,797903.7374745285,822240.4477510699,843713.2151125171,862604.608114799,879188.5119555839,893722.100138473
7448,191000,225150.8990630461,262198.9740260596,301971.33280202205,344061.52946901583,387744.43682923337,432036.1324632198,475850.4188064429,518172.75713356846,558189.0439909098,595343.791530171,629335.5729937701,660074.0664334511,687623.3032284874,712147.7283067054,733868.8108432447,753033.7574135083,769894.7670557318,784696.2887080212,797667.855731067
7449,114000,134383.25912663486,156495.72271712456,180234.19863576183,205356.09612286807,231428.616746244,257864.4979099846,284015.43321431667,309275.88645668485,333159.9529579252,355336.0849970654,375624.37340989424,393970.90876132686,410413.9087332333,425051.5237013844,438015.9394561774,449454.7033776961,459518.3426405939,468352.7587053111,476094.9505410557
7450,98000,115522.45082815978,134531.41075682637,154938.17075705843,176534.18789509713,198947.4073783501,221672.98943139028,244153.6180263424,265868.7444978519,286400.66131470766,305464.3537694071,322905.1631067512,338676.7461281582,352811.9566303234,365395.16949768126,376540.0181289946,386373.3415001247,395024.5401647211,402619.0381852674,409274.6066054689
7451,100000,117880.05186546916,137276.94975186363,158100.17424189637,180136.92642356848,203007.55854933689,226196.92799121456,249136.3449248392,271294.637242706,292245.5727701098,311698.3201728644,329495.06439464405,345588.51645730424,360012.2006431872,372852.2137731442,384224.5082948925,394258.5117348211,403086.26547420514,410835.7532502729,417627.1495974173
7452,125000,147350.06483183647,171596.18718982956,197625.2178023705,225171.1580294606,253759.44818667107,282746.1599890182,311420.431156049,339118.2965533825,365306.9659626373,389622.9002160805,411868.8304933051,431985.64557163033,450015.2508039839,466065.2672164302,480280.6353686156,492823.1396685264,503857.8318427565,513544.6915628411,522033.9369967716
7453,133000,156780.468981074,182578.34316997865,210273.23174172215,239582.11214334608,270000.052870618,300841.91422831535,331351.33875003614,360821.86753279896,388686.61178424605,414558.76582990965,438228.4356448766,459632.72688821465,478816.2268554389,495893.4443182817,511018.596032207,524363.820607312,536104.7330806928,546411.5518228629,555444.108964565
7454,105000,123774.05445874264,144140.79723945682,166005.1829539912,189143.7727447469,213157.9364768037,237506.77439077527,261593.1621710812,284859.3691048413,306857.8514086153,327283.2361815076,345969.81761437625,362867.9422801695,378012.81067534647,391494.8244618014,403435.7337096371,413971.43732156215,423240.5787479154,431377.54091278656,438508.5070772881
7455,124000,146171.26431318175,170223.4176923109,196044.2160599515,223369.7887652249,251729.3726011777,280484.19070910604,308929.0677068006,336405.3501809554,362384.5102349362,386505.9170143518,408573.8798493586,428529.7604070573,446415.128797552,462336.7450786988,476438.3902856667,488880.5545511782,499826.9691880144,509436.3340303384,517857.6655007974
7456,114000,134383.25912663486,156495.72271712456,180234.19863576183,205356.09612286807,231428.616746244,257864.4979099846,284015.43321431667,309275.88645668485,333159.9529579252,355336.0849970654,375624.37340989424,393970.90876132686,410413.9087332333,425051.5237013844,438015.9394561774,449454.7033776961,459518.3426405939,468352.7587053111,476094.9505410557
7457,162000,190965.68402206004,222388.6585980191,256122.28227187213,291821.82080618094,328872.2448499257,366439.0233457676,403600.87877823954,439497.3123331837,473437.82788757794,504951.2786800403,533782.0043193233,559853.3966608329,583219.7650419632,604020.5863124935,622443.7034377258,638698.7890104102,652999.7500682124,665553.9202654421,676555.982347816
7458,121000,142634.8627572177,166105.109199755,191301.2108326946,217965.68097251788,245639.1458446976,273698.2828693696,301454.9773590554,328266.51106367423,353617.1430518329,377154.9674091659,398689.0279175193,418162.10491333815,435614.7627782565,451151.1786655045,464911.6550368199,477052.79919913353,487734.38122378825,497111.2614328302,505328.8510128749
7459,172000,202753.689208607,236116.35357320547,271932.29969606176,309835.5134485378,349173.0007048594,389058.716144889,428514.51327072346,466626.7760574543,502662.3851645889,536121.1106973267,566731.5107587877,594412.2483065634,619220.9851062818,641305.807689808,660866.154267215,678124.6401838923,693308.3766156329,706637.4955904693,718318.6973075577
7460,238000,280554.5234398166,326719.1404094355,376278.4146957134,428725.884888093,483157.98934742174,538348.6886190906,592944.5009211173,645681.2366376403,695544.4631928614,741842.0020114172,784198.2532592529,822500.6691683842,856829.0375307854,887388.2687800832,914454.329741844,938335.2579288742,959345.3118286084,977789.0927356494,993952.6160418532
